index,value
1872,443.05371
1873,442.87372
1874,442.69373
1875,442.51373
1876,442.33374
1877,442.15375
1878,441.97375
1879,441.79376
1880,441.61377
1881,441.43378
1882,441.25378
1883,441.07379
1884,440.89380
1885,440.71381
1886,440.53381
1887,440.35382
1888,440.17383
1889,439.99384
1890,439.81384
1891,439.63385
1892,439.45386
1893,439.27386
1894,439.09387
1895,438.91388
1896,438.73389
1897,438.55389
1898,438.37390
1899,438.19391
1900,438.01392
1901,437.83392
1902,437.65393
1903,437.47394
1904,437.29395
1905,437.11395
1906,436.93396
1907,436.75397
1908,436.57397
1909,436.39398
1910,436.21399
1911,436.03400
1912,435.85400
1913,435.67401
1914,435.49402
1915,435.31403
1916,435.13403
1917,434.95404
1918,434.77405
1919,434.59406
1920,434.41406
1921,434.23407
1922,434.05408
1923,433.87408
1924,433.69409
1925,433.51410
1926,433.33411
1927,433.15411
1928,432.97412
1929,432.79413
1930,432.61414
1931,432.43414
1932,432.25415
1933,432.07416
1934,431.89417
1935,431.71417
1936,431.53418
1937,431.35419
1938,431.17419
1939,430.99420
1940,430.81421
1941,430.63422
1942,430.45422
1943,430.27423
1944,430.09424
1945,429.91425
1946,429.73425
1947,429.55426
1948,429.37427
1949,429.19427
1950,429.01428
1951,428.83429
1952,428.65430
1953,428.47430
1954,428.29431
1955,428.11432
1956,427.93433
1957,427.75433
1958,427.57434
1959,427.39435
1960,427.21436
1961,427.03436
1962,426.85437
1963,426.67438
1964,426.49438
1965,426.31439
1966,426.13440
1967,425.95441
1968,425.77441
1969,425.59442
1970,425.41443
1971,425.23444
1972,425.05444
1973,424.87445
1974,424.69446
1975,424.51447
1976,424.33447
1977,424.15448
1978,423.97449
1979,423.79449
1980,423.61450
1981,423.43451
1982,423.25452
1983,423.07452
1984,422.89453
1985,422.71454
1986,422.53455
1987,422.35455
1988,422.17456
1989,421.99457
1990,421.81458
1991,421.63458
1992,421.45459
1993,421.27460
1994,421.09460
1995,420.91461
1996,420.73462
1997,420.55463
1998,420.37463
1999,420.19464
2000,419.74463
2001,419.29462
2002,418.84460
2003,418.39459
2004,417.94458
2005,417.49457
2006,417.04456
2007,416.59454
2008,416.14453
2009,415.69452
2010,415.24451
2011,414.79449
2012,414.34448
2013,413.89447
2014,413.44446
2015,412.99445
2016,412.54443
2017,412.09442
2018,411.64441
2019,411.19440
2020,410.74438
2021,410.29437
2022,409.84436
2023,409.39435
2024,408.94434
2025,408.49432
2026,408.04431
2027,407.59430
2028,407.14429
2029,406.69427
2030,406.24426
2031,405.79425
2032,405.34424
2033,404.89423
2034,404.44421
2035,403.99420
2036,403.54419
2037,403.09418
2038,402.64417
2039,402.19415
2040,401.74414
2041,401.29413
2042,400.84412
2043,400.39410
2044,399.94409
2045,399.49408
2046,399.04407
2047,398.59406
2048,398.14404
2049,397.69403
2050,397.24402
2051,396.79401
2052,396.34399
2053,395.89398
2054,395.44397
2055,394.99396
2056,394.54395
2057,394.09393
2058,393.64392
2059,393.19391
2060,392.74390
2061,392.29388
2062,391.84387
2063,391.39386
2064,390.94385
2065,390.49384
2066,390.04382
2067,389.59381
2068,389.14380
2069,388.69379
2070,388.24377
2071,387.79376
2072,387.34375
2073,386.89374
2074,386.44373
2075,385.99371
2076,385.54370
2077,385.09369
2078,384.64368
2079,384.19366
2080,383.74365
2081,383.29364
2082,382.84363
2083,382.39362
2084,381.94360
2085,381.49359
2086,381.04358
2087,380.59357
2088,380.14355
2089,379.69354
2090,379.24353
2091,378.79352
2092,378.34351
2093,377.89349
2094,377.44348
2095,376.99347
2096,376.54346
2097,376.09344
2098,375.64343
2099,375.19342
2100,374.74341
2101,374.29340
2102,373.84338
2103,373.39337
2104,372.94336
2105,372.49335
2106,372.04333
2107,371.59332
2108,371.14331
2109,370.69330
2110,370.24329
2111,369.79327
2112,369.34326
2113,368.89325
2114,368.44324
2115,367.99323
2116,367.54321
2117,367.09320
2118,366.64319
2119,366.19318
2120,365.74316
2121,365.29315
2122,364.84314
2123,364.39313
2124,363.94312
2125,363.49310
2126,363.04309
2127,362.59308
2128,362.14307
2129,361.69305
2130,361.24304
2131,360.79303
2132,360.34302
2133,359.89301
2134,359.44299
2135,358.99298
2136,358.54297
2137,358.09296
2138,357.64294
2139,357.19293
2140,356.74292
2141,356.29291
2142,355.84290
2143,355.39288
2144,354.94287
2145,354.49286
2146,354.04285
2147,353.59283
2148,353.14282
2149,352.69281
2150,352.24280
2151,351.79279
2152,351.34277
2153,350.89276
2154,350.44275
2155,349.99274
2156,349.54272
2157,349.09271
2158,348.64270
2159,348.19269
2160,347.74268
2161,347.29266
2162,346.84265
2163,346.39264
2164,345.94263
2165,345.49261
2166,345.04260
2167,344.59259
2168,344.14258
2169,343.69257
2170,343.24255
2171,342.79254
2172,342.34253
2173,341.89252
2174,341.44250
2175,340.99249
2176,340.54248
2177,340.09247
2178,339.64246
2179,339.19244
2180,338.74243
2181,338.29242
2182,337.84241
2183,337.39240
2184,336.94238
2185,336.49237
2186,336.04236
2187,335.59235
2188,335.14233
2189,334.69232
2190,334.24231
2191,333.79230
2192,333.34229
2193,332.89227
2194,332.44226
2195,331.99225
2196,331.54224
2197,331.09222
2198,330.64221
2199,330.19220
2200,329.74219
2201,329.29218
2202,328.84216
2203,328.39215
2204,327.94214
2205,327.49213
2206,327.04211
2207,326.59210
2208,326.14209
2209,325.69208
2210,325.24207
2211,324.79205
2212,324.34204
2213,323.89203
2214,323.44202
2215,322.99200
2216,322.54199
2217,322.09198
2218,321.64197
2219,321.19196
2220,320.74194
2221,320.29193
2222,319.84192
2223,319.39191
2224,318.94189
2225,318.49188
2226,318.04187
2227,317.59186
2228,317.14185
2229,316.69183
2230,316.24182
2231,315.79181
2232,315.34180
2233,314.89178
2234,314.44177
2235,313.99176
2236,313.54175
2237,313.09174
2238,312.64172
2239,312.19171
2240,311.74170
2241,311.29169
2242,310.84167
2243,310.39166
2244,309.94165
2245,309.49164
2246,309.04163
2247,308.59161
2248,308.14160
2249,307.69159
2250,307.24158
2251,306.79156
2252,306.34155
2253,305.89154
2254,305.44153
2255,304.99152
2256,304.54150
2257,304.09149
2258,303.64148
2259,303.19147
2260,302.74146
2261,302.29144
2262,301.84143
2263,301.39142
2264,300.94141
2265,300.49139
2266,300.04138
2267,299.59137
2268,299.14136
2269,298.69135
2270,298.24133
2271,297.79132
2272,297.34131
2273,296.89130
2274,296.44128
2275,295.99127
2276,295.54126
2277,295.09125
2278,294.64124
2279,294.19122
2280,293.74121
2281,293.29120
2282,292.84119
2283,292.39117
2284,291.94116
2285,291.49115
2286,291.04114
2287,290.59113
2288,290.14111
2289,289.69110
2290,289.24109
2291,288.79108
2292,288.34106
2293,287.89105
2294,287.44104
2295,286.99103
2296,286.54102
2297,286.09100
2298,285.64099
2299,285.19098
2300,284.74097
2301,284.29095
2302,283.84094
2303,283.39093
2304,282.94092
2305,282.49091
2306,282.04089
2307,281.59088
2308,281.14087
2309,280.69086
2310,280.24084
2311,279.79083
2312,279.34082
2313,278.89081
2314,278.44080
2315,277.99078
2316,277.54077
2317,277.09076
2318,276.64075
2319,276.19073
2320,275.74072
2321,275.29071
2322,274.84070
2323,274.39069
2324,273.94067
2325,273.49066
2326,273.04065
2327,272.59064
2328,272.14063
2329,271.69061
2330,271.24060
2331,270.79059
2332,270.34058
2333,269.89056
2334,269.44055
2335,268.99054
2336,268.54053
2337,268.09052
2338,267.64050
2339,267.19049
2340,266.74048
2341,266.29047
2342,265.84045
2343,265.39044
2344,264.94043
2345,264.49042
2346,264.04041
2347,263.59039
2348,263.14038
2349,262.69037
2350,262.24036
2351,261.79034
2352,261.34033
2353,260.89032
2354,260.44031
2355,259.99030
2356,259.54028
2357,259.09027
2358,258.64026
2359,258.19025
2360,257.74023
2361,257.29022
2362,256.84021
2363,256.39020
2364,255.94020
2365,255.49020
2366,255.04021
2367,254.59021
2368,254.14021
2369,253.69022
2370,253.24022
2371,252.79022
2372,252.34023
2373,251.89023
2374,251.44023
2375,250.99023
2376,250.54024
2377,250.09024
2378,249.64024
2379,249.19025
2380,248.74025
2381,248.29025
2382,247.84026
2383,247.39026
2384,246.94026
2385,246.49026
2386,246.04027
2387,245.59027
2388,245.14027
2389,244.69028
2390,244.24028
2391,243.79028
2392,243.34029
2393,242.89029
2394,242.44029
2395,241.99030
2396,241.54030
2397,241.09030
2398,240.64030
2399,240.19031
2400,239.74031
2401,239.29031
2402,238.84032
2403,238.39032
2404,237.94032
2405,237.49033
2406,237.04033
2407,236.59033
2408,236.14034
2409,235.69034
2410,235.24034
2411,234.79034
2412,234.34035
2413,233.89035
2414,233.44035
2415,232.99036
2416,232.54036
2417,232.09036
2418,231.64037
2419,231.19037
2420,230.74037
2421,230.29037
2422,229.84038
2423,229.39038
2424,228.94038
2425,228.49039
2426,228.04039
2427,227.59039
2428,227.14040
2429,226.69040
2430,226.24040
2431,225.79041
2432,225.34041
2433,224.89041
2434,224.44041
2435,223.99042
2436,223.54042
2437,223.09042
2438,222.64043
2439,222.19043
2440,221.74043
2441,221.29044
2442,220.84044
2443,220.39044
2444,219.94044
2445,219.49045
2446,219.04045
2447,218.59045
2448,218.14046
2449,217.69046
2450,217.24046
2451,216.79047
2452,216.34047
2453,215.89047
2454,215.44048
2455,214.99048
2456,214.54048
2457,214.09048
2458,213.64049
2459,213.19049
2460,212.74049
2461,212.29050
2462,211.84050
2463,211.39050
2464,210.94051
2465,210.49051
2466,210.04051
2467,209.59052
2468,209.14052
2469,208.69052
2470,208.24052
2471,207.79053
2472,207.34053
2473,206.89053
2474,206.44054
2475,205.99054
2476,205.54054
2477,205.09055
2478,204.64055
2479,204.19055
2480,203.74055
2481,203.29056
2482,202.84056
2483,202.39056
2484,201.94057
2485,201.49057
2486,201.04057
2487,200.59058
2488,200.14058
2489,199.69058
2490,199.24059
2491,198.79059
2492,198.34059
2493,197.89059
2494,197.44060
2495,196.99060
2496,196.54060
2497,196.09061
2498,195.64061
2499,195.19061
2500,194.74062
2501,194.29062
2502,193.84062
2503,193.39063
2504,192.94063
2505,192.49063
2506,192.04063
2507,191.59064
2508,191.14064
2509,190.69064
2510,190.24065
2511,189.79065
2512,189.34065
2513,188.89066
2514,188.44066
2515,187.99066
2516,187.54066
2517,187.09067
2518,186.64067
2519,186.19067
2520,185.74068
2521,185.29068
2522,184.84068
2523,184.39069
2524,183.94069
2525,183.49069
2526,183.04070
2527,182.59070
2528,182.14070
2529,181.69070
2530,181.24071
2531,180.79071
2532,180.34071
2533,179.89072
2534,179.44072
2535,178.99072
2536,178.54073
2537,178.09073
2538,177.64073
2539,177.19073
2540,176.74074
2541,176.29074
2542,175.84074
2543,175.39075
2544,174.94075
2545,174.49075
2546,174.04076
2547,173.59076
2548,173.14076
2549,172.69077
2550,172.24077
2551,171.79077
2552,171.34077
2553,170.89078
2554,170.44078
2555,169.99078
2556,169.54079
2557,169.09079
2558,168.64079
2559,168.19080
2560,167.74080
2561,167.29080
2562,166.84081
2563,166.39081
2564,165.94081
2565,165.49081
2566,165.04082
2567,164.59082
2568,164.14082
2569,163.69083
2570,163.24083
2571,162.79083
2572,162.34084
2573,161.89084
2574,161.44084
2575,160.99084
2576,160.54085
2577,160.09085
2578,159.64085
2579,159.19086
2580,158.74086
2581,158.29086
2582,157.84087
2583,157.39087
2584,156.94087
2585,156.49088
2586,156.04088
2587,155.59088
2588,155.14088
2589,154.69089
2590,154.24089
2591,153.79089
2592,153.34090
2593,152.89090
2594,152.44090
2595,151.99091
2596,151.54091
2597,151.09091
2598,150.64091
2599,150.19092
2600,149.74092
2601,149.29092
2602,148.84093
2603,148.39093
2604,147.94093
2605,147.49094
2606,147.04094
2607,146.59094
2608,146.14095
2609,145.69095
2610,145.24095
2611,144.79095
2612,144.34096
2613,143.89096
2614,143.44096
2615,142.99097
2616,142.54097
2617,142.09097
2618,141.64098
2619,141.19098
2620,140.74098
2621,140.29099
2622,139.84099
2623,139.39099
2624,138.94099
2625,138.49100
2626,138.04100
2627,137.59100
2628,137.14101
2629,136.69101
2630,136.24101
2631,135.79102
2632,135.34102
2633,134.89102
2634,134.44102
2635,133.99103
2636,133.54103
2637,133.09103
2638,132.64104
2639,132.19104
2640,131.74104
2641,131.29105
2642,130.84105
2643,130.39105
2644,129.94106
2645,129.49106
2646,129.04106
2647,128.59106
2648,128.14107
2649,127.69107
2650,127.24107
2651,126.79108
2652,126.34108
2653,125.89108
2654,125.44109
2655,124.99109
2656,124.54109
2657,124.09109
2658,123.64110
2659,123.19110
2660,122.74110
2661,122.29111
2662,121.84111
2663,121.39111
2664,120.94112
2665,120.49112
2666,120.04112
2667,119.59113
2668,119.14113
2669,118.69113
2670,118.24113
2671,117.79114
2672,117.34114
2673,116.89114
2674,116.44115
2675,115.99115
2676,115.54115
2677,115.09116
2678,114.64116
2679,114.19116
2680,113.74117
2681,113.29117
2682,112.84117
2683,112.39117
2684,111.94118
2685,111.49118
2686,111.04118
2687,110.59119
2688,110.14119
2689,109.69119
2690,109.24120
2691,108.79120
2692,108.34120
2693,107.89120
2694,107.44121
2695,106.99121
2696,106.54121
2697,106.09122
2698,105.64122
2699,105.19122
2700,104.74123
2701,104.29123
2702,103.84123
2703,103.39124
2704,102.94124
2705,102.49124
2706,102.04124
2707,101.59125
2708,101.14125
2709,100.69125
2710,100.24126
2711,99.79126
2712,99.34126
2713,98.89127
2714,98.44127
2715,97.99127
2716,97.54128
2717,97.09128
2718,96.64128
2719,96.19128
2720,95.74129
2721,95.29129
2722,94.84129
2723,94.39130
2724,93.94130
2725,93.49130
2726,93.04131
2727,92.59131
2728,92.14131
2729,91.69131
2730,91.24132
2731,90.79132
2732,90.34132
2733,89.89133
2734,89.44133
2735,88.99133
2736,88.54134
2737,88.09134
2738,87.64134
2739,87.19135
2740,86.74135
2741,86.29135
2742,85.84135
2743,85.39136
2744,84.94136
2745,84.49136
2746,84.04137
2747,83.59137
2748,83.14137
2749,82.69138
2750,82.24138
2751,81.79138
2752,81.34138
2753,80.89139
2754,80.44139
2755,79.99139
2756,79.54140
2757,79.09140
2758,78.64140
2759,78.19141
2760,77.74141
2761,77.29141
2762,76.84142
2763,76.39142
2764,75.94142
2765,75.49142
2766,75.04143
2767,74.59143
2768,74.14143
2769,73.69144
2770,73.24144
2771,72.79144
2772,72.34145
2773,71.89145
2774,71.44145
2775,70.99146
2776,70.54146
2777,70.09146
2778,69.64146
2779,69.19147
2780,68.74147
2781,68.29147
2782,67.84148
2783,67.39148
2784,66.94148
2785,66.49149
2786,66.04149
2787,65.59149
2788,65.14149
2789,64.69150
2790,64.24150
2791,63.79150
2792,63.34150
2793,62.89150
2794,62.44150
2795,61.99150
2796,61.54150
2797,61.09150
2798,60.64149
2799,60.19149
2800,59.74149
2801,59.29149
2802,58.84149
2803,58.39149
2804,57.94149
2805,57.49149
2806,57.04149
2807,56.59149
2808,56.14149
2809,55.69149
2810,55.24149
2811,54.79148
2812,54.34148
2813,53.89148
2814,53.44148
2815,52.99148
2816,52.54148
2817,52.09148
2818,51.64148
2819,51.19148
2820,50.74148
2821,50.29148
2822,49.84148
2823,49.39148
2824,48.94147
2825,48.49147
2826,48.04147
2827,47.59147
2828,47.14147
2829,46.69147
2830,46.24147
2831,45.79147
2832,45.34147
2833,44.89147
2834,44.44147
2835,43.99147
2836,43.54147
2837,43.09146
2838,42.64146
2839,42.19146
2840,41.74146
2841,41.29146
2842,40.84146
2843,40.39146
2844,39.94146
2845,39.49146
2846,39.04146
2847,38.59146
2848,38.14146
2849,37.69146
2850,37.24146
2851,36.79145
2852,36.34145
2853,35.89145
2854,35.44145
2855,34.99145
2856,34.54145
2857,34.09145
2858,33.64145
2859,33.19145
2860,32.74145
2861,32.29145
2862,31.84145
2863,31.39145
2864,30.94144
2865,30.49144
2866,30.04144
2867,29.59144
2868,29.14144
2869,28.69144
2870,28.24144
2871,27.79144
2872,27.34144
2873,26.89144
2874,26.44144
2875,25.99144
2876,25.54144
2877,25.09143
2878,24.64143
2879,24.19143
2880,23.74143
2881,23.29143
2882,22.84143
2883,22.39143
2884,21.94143
2885,21.49143
2886,21.04143
2887,20.59143
2888,20.14143
2889,19.69143
2890,19.24142
2891,18.79142
2892,18.34142
2893,17.89142
2894,17.44142
2895,16.99142
2896,16.54142
2897,16.09142
2898,15.64142
2899,15.19142
2900,14.74142
2901,14.29142
2902,13.84142
2903,13.39142
2904,12.94142
2905,12.49142
2906,12.04142
2907,11.59142
2908,11.14142
2909,10.69142
2910,10.24142
2911,9.79142
2912,9.34142
2913,8.89142
2914,8.44142
2915,7.99142
2916,7.54142
2917,7.09142
2918,6.64142
2919,6.19142
2920,5.74142
2921,5.29142
2922,4.84142
2923,4.39142
2924,3.94142
2925,3.49142
2926,3.04142
2927,2.59142
2928,2.14142
2929,1.69142
2930,1.24142
2931,0.79142
2932,0.34142
2933,-0.10858
2934,-0.55858
2935,-1.00858
2936,-1.45858
2937,-1.90858
2938,-2.35858
2939,-2.80858
2940,-3.25858
2941,-3.70858
2942,-4.15858
2943,-4.60858
2944,-5.05858
2945,-5.50858
2946,-5.95858
2947,-6.40858
2948,-6.85858
2949,-7.30858
2950,-7.75857
2951,-8.20858
2952,-8.65858
2953,-9.10857
2954,-9.55857
2955,-10.00857
2956,-10.45857
2957,-10.90857
2958,-11.35857
2959,-11.80857
2960,-12.25857
2961,-12.70857
2962,-13.15857
2963,-13.60857
2964,-14.05857
2965,-14.50857
2966,-14.95857
2967,-15.40857
2968,-15.85857
2969,-16.30857
2970,-16.75857
2971,-17.20857
2972,-17.65858
2973,-18.10858
2974,-18.55858
2975,-19.00858
2976,-19.45858
2977,-19.90858
2978,-20.35858
2979,-20.80858
2980,-21.25858
2981,-21.70858
2982,-22.15858
2983,-22.60858
2984,-23.05858
2985,-23.50858
2986,-23.95859
2987,-24.40859
2988,-24.85859
2989,-25.30859
2990,-25.75859
2991,-26.20859
2992,-26.65859
2993,-27.10859
2994,-27.55859
2995,-28.00859
2996,-28.45859
2997,-28.90859
2998,-29.35859
2999,-29.80860
3000,-30.25860
3001,-30.70860
3002,-31.15860
3003,-31.60860
3004,-32.05860
3005,-32.50860
3006,-32.95860
3007,-33.40860
3008,-33.85860
3009,-34.30860
3010,-34.75860
3011,-35.20860
3012,-35.65860
3013,-36.10860
3014,-36.55861
3015,-37.00861
3016,-37.45861
3017,-37.90861
3018,-38.35861
3019,-38.80861
3020,-39.25861
3021,-39.70861
3022,-40.15861
3023,-40.60861
3024,-41.05861
3025,-41.50861
3026,-41.95861
3027,-42.40862
3028,-42.85862
3029,-43.30862
3030,-43.75862
3031,-44.20862
3032,-44.65862
3033,-45.10862
3034,-45.55862
3035,-46.00862
3036,-46.45862
3037,-46.90862
3038,-47.35862
3039,-47.80862
3040,-48.25863
3041,-48.70863
3042,-49.15863
3043,-49.60863
3044,-50.05863
3045,-50.50863
3046,-50.95863
3047,-51.40863
3048,-51.85863
3049,-52.30863
3050,-52.75863
3051,-53.20863
3052,-53.65863
3053,-54.10863
3054,-54.55864
3055,-55.00864
3056,-55.45864
3057,-55.90864
3058,-56.35864
3059,-56.80864
3060,-57.25864
3061,-57.70864
3062,-58.15864
3063,-58.60864
3064,-59.05864
3065,-59.50864
3066,-59.95864
3067,-60.40865
3068,-60.85865
3069,-61.30865
3070,-61.75865
3071,-62.20865
3072,-62.65865
3073,-63.10865
3074,-63.55865
3075,-64.00865
3076,-64.45865
3077,-64.90865
3078,-65.35864
3079,-65.80864
3080,-66.25864
3081,-66.70863
3082,-67.15863
3083,-67.60863
3084,-68.05862
3085,-68.50862
3086,-68.95862
3087,-69.40862
3088,-69.85861
3089,-70.30861
3090,-70.75861
3091,-71.20860
3092,-71.65860
3093,-72.10860
3094,-72.55859
3095,-73.00859
3096,-73.45859
3097,-73.90858
3098,-74.35858
3099,-74.80858
3100,-75.25858
3101,-75.70857
3102,-76.15857
3103,-76.60857
3104,-77.05856
3105,-77.50856
3106,-77.95856
3107,-78.40855
3108,-78.85855
3109,-79.30855
3110,-79.75854
3111,-80.20854
3112,-80.65854
3113,-81.10854
3114,-81.55853
3115,-82.00853
3116,-82.45853
3117,-82.90852
3118,-83.35852
3119,-83.80852
3120,-84.25851
3121,-84.70851
3122,-85.15851
3123,-85.60851
3124,-86.05850
3125,-86.50850
3126,-86.95850
3127,-87.40849
3128,-87.85849
3129,-88.30849
3130,-88.75848
3131,-89.20848
3132,-89.65848
3133,-90.10847
3134,-90.55847
3135,-91.00847
3136,-91.45847
3137,-91.90846
3138,-92.35846
3139,-92.80846
3140,-93.25845
3141,-93.70845
3142,-94.15845
3143,-94.60844
3144,-95.05844
3145,-95.50844
3146,-95.95844
3147,-96.40843
3148,-96.85843
3149,-97.30843
3150,-97.75842
3151,-98.20842
3152,-98.65842
3153,-99.10841
3154,-99.55841
3155,-100.00841
3156,-100.45840
3157,-100.90840
3158,-101.35840
3159,-101.80840
3160,-102.25839
3161,-102.70839
3162,-103.15839
3163,-103.60838
3164,-104.05838
3165,-104.50838
3166,-104.95837
3167,-105.40837
3168,-105.85837
3169,-106.30836
3170,-106.75836
3171,-107.20836
3172,-107.65836
3173,-108.10835
3174,-108.55835
3175,-109.00835
3176,-109.45834
3177,-109.90834
3178,-110.35834
3179,-110.80833
3180,-111.25833
3181,-111.70833
3182,-112.15833
3183,-112.60832
3184,-113.05832
3185,-113.50832
3186,-113.95831
3187,-114.40831
3188,-114.85831
3189,-115.30830
3190,-115.75830
3191,-116.20830
3192,-116.65829
3193,-117.10829
3194,-117.55829
3195,-118.00829
3196,-118.45828
3197,-118.90828
3198,-119.35828
3199,-119.80827
3200,-120.25827
3201,-120.70827
3202,-121.15826
3203,-121.60826
3204,-122.05826
3205,-122.50826
3206,-122.95825
3207,-123.40825
3208,-123.85825
3209,-124.30824
3210,-124.75824
3211,-125.20824
3212,-125.65823
3213,-126.10823
3214,-126.55823
3215,-127.00822
3216,-127.45822
3217,-127.90822
3218,-128.35822
3219,-128.80821
3220,-129.25821
3221,-129.70821
3222,-130.15820
3223,-130.60820
3224,-131.05820
3225,-131.50819
3226,-131.95819
3227,-132.40819
3228,-132.85818
3229,-133.30818
3230,-133.75818
3231,-134.20818
3232,-134.65817
3233,-135.10817
3234,-135.55817
3235,-136.00816
3236,-136.45816
3237,-136.90816
3238,-137.35815
3239,-137.80815
3240,-138.25815
3241,-138.70815
3242,-139.15814
3243,-139.60814
3244,-140.05814
3245,-140.50813
3246,-140.95813
3247,-141.40813
3248,-141.85812
3249,-142.30812
3250,-142.75812
3251,-143.20811
3252,-143.65811
3253,-144.10811
3254,-144.55811
3255,-145.00810
3256,-145.45810
3257,-145.90810
3258,-146.35809
3259,-146.80809
3260,-147.25809
3261,-147.70808
3262,-148.15808
3263,-148.60808
3264,-149.05807
3265,-149.50807
3266,-149.95807
3267,-150.40807
3268,-150.85806
3269,-151.30806
3270,-151.75806
3271,-152.20805
3272,-152.65805
3273,-153.10805
3274,-153.55804
3275,-154.00804
3276,-154.45804
3277,-154.90804
3278,-155.35803
3279,-155.80803
3280,-156.25803
3281,-156.70802
3282,-157.15802
3283,-157.60802
3284,-158.05801
3285,-158.50801
3286,-158.95801
3287,-159.40800
3288,-159.85800
3289,-160.30800
3290,-160.75800
3291,-161.20799
3292,-161.65799
3293,-162.10799
3294,-162.55798
3295,-163.00798
3296,-163.45798
3297,-163.90797
3298,-164.35797
3299,-164.80797
3300,-165.25797
3301,-165.70796
3302,-166.15796
3303,-166.60796
3304,-167.05795
3305,-167.50795
3306,-167.95795
3307,-168.40794
3308,-168.85794
3309,-169.30794
3310,-169.75793
3311,-170.20793
3312,-170.65793
3313,-171.10793
3314,-171.55792
3315,-172.00792
3316,-172.45792
3317,-172.90791
3318,-173.35791
3319,-173.80791
3320,-174.25790
3321,-174.70790
3322,-175.15790
3323,-175.60789
3324,-176.05789
3325,-176.50789
3326,-176.95789
3327,-177.40788
3328,-177.85788
3329,-178.30788
3330,-178.75787
3331,-179.20787
3332,-179.65787
3333,-180.10786
3334,-180.55786
3335,-181.00786
3336,-181.45786
3337,-181.90785
3338,-182.35785
3339,-182.80785
3340,-183.25784
3341,-183.70784
3342,-184.15784
3343,-184.60783
3344,-185.05783
3345,-185.50783
3346,-185.95782
3347,-186.40782
3348,-186.85782
3349,-187.30782
3350,-187.75781
3351,-188.20781
3352,-188.65781
3353,-189.10780
3354,-189.55780
3355,-190.00780
3356,-190.45779
3357,-190.90779
3358,-191.35779
3359,-191.80779
3360,-192.25778
3361,-192.70778
3362,-193.15778
3363,-193.60777
3364,-194.05777
3365,-194.50777
3366,-194.95776
3367,-195.40776
3368,-195.85776
3369,-196.30775
3370,-196.75775
3371,-197.20775
3372,-197.65775
3373,-198.10774
3374,-198.55774
3375,-199.00774
3376,-199.45773
3377,-199.90773
3378,-200.35773
3379,-200.80772
3380,-201.25772
3381,-201.70772
3382,-202.15771
3383,-202.60771
3384,-203.05771
3385,-203.50771
3386,-203.95770
3387,-204.40770
3388,-204.85770
3389,-205.30769
3390,-205.75769
3391,-206.20769
3392,-206.65768
3393,-207.10768
3394,-207.55768
3395,-208.00768
3396,-208.45767
3397,-208.90767
3398,-209.35767
3399,-209.80766
3400,-210.25766
3401,-210.70766
3402,-211.15765
3403,-211.60765
3404,-212.05765
3405,-212.50764
3406,-212.95764
3407,-213.40764
3408,-213.85764
3409,-214.30763
3410,-214.75763
3411,-215.20763
3412,-215.65762
3413,-216.10762
3414,-216.55762
3415,-217.00761
3416,-217.45761
3417,-217.90761
3418,-218.35760
3419,-218.80760
3420,-219.25760
3421,-219.70760
3422,-220.15759
3423,-220.60759
3424,-221.05759
3425,-221.50758
3426,-221.95758
3427,-222.40758
3428,-222.85757
3429,-223.30757
3430,-223.75757
3431,-224.20757
3432,-224.65756
3433,-225.10756
3434,-225.55756
3435,-226.00755
3436,-226.45755
3437,-226.90755
3438,-227.35754
3439,-227.80754
3440,-228.25754
3441,-228.70753
3442,-229.15753
3443,-229.60753
3444,-230.05753
3445,-230.50752
3446,-230.95752
3447,-231.40752
3448,-231.85751
3449,-232.30751
3450,-232.75751
3451,-233.20750
3452,-233.65750
3453,-234.10750
3454,-234.55750
3455,-235.00749
3456,-235.45749
3457,-235.90749
3458,-236.35748
3459,-236.80748
3460,-237.25748
3461,-237.70747
3462,-238.15747
3463,-238.60747
3464,-239.05746
3465,-239.50746
3466,-239.95746
3467,-240.40746
3468,-240.85745
3469,-241.30745
3470,-241.75745
3471,-242.20744
3472,-242.65744
3473,-243.10744
3474,-243.55743
3475,-244.00743
3476,-244.45743
3477,-244.90742
3478,-245.35742
3479,-245.80742
3480,-246.25742
3481,-246.70741
3482,-247.15741
3483,-247.60741
3484,-248.05740
3485,-248.50740
3486,-248.95740
3487,-249.40739
3488,-249.85739
3489,-250.30739
3490,-250.75739
3491,-251.20738
3492,-251.65738
3493,-252.10738
3494,-252.55737
3495,-253.00737
3496,-253.45737
3497,-253.90736
3498,-254.35736
3499,-254.80736
3500,-255.25735
3501,-255.70735
3502,-256.15735
3503,-256.60736
3504,-257.05737
3505,-257.50739
3506,-257.95740
3507,-258.40741
3508,-258.85742
3509,-259.30743
3510,-259.75745
3511,-260.20746
3512,-260.65747
3513,-261.10748
3514,-261.55750
3515,-262.00751
3516,-262.45752
3517,-262.90753
3518,-263.35754
3519,-263.80756
3520,-264.25757
3521,-264.70758
3522,-265.15759
3523,-265.60760
3524,-266.05762
3525,-266.50763
3526,-266.95764
3527,-267.40765
3528,-267.85767
3529,-268.30768
3530,-268.75769
3531,-269.20770
3532,-269.65771
3533,-270.10773
3534,-270.55774
3535,-271.00775
3536,-271.45776
3537,-271.90778
3538,-272.35779
3539,-272.80780
3540,-273.25781
3541,-273.70782
3542,-274.15784
3543,-274.60785
3544,-275.05786
