index,value0,value1
16390,862.9066772461,871.3613891602
16391,862.9815063477,871.4477539062
16392,863.0563354492,871.5341186523
16393,863.1311645508,871.6204833984
16394,863.2059936523,871.7068481445
16395,863.2808227539,871.7932128906
16396,863.3556518555,871.8795776367
16397,863.4304809570,871.9688110352
16398,863.5053100586,872.0580444336
16399,863.5801391602,872.1472778320
16400,863.6549682617,872.2365112305
16401,863.7297973633,872.3257446289
16402,863.8046264648,872.4149780273
16403,863.8794555664,872.5042114258
16404,863.9542846680,872.5934448242
16405,864.0291137695,872.6826782227
16406,864.1039428711,872.7719116211
16407,864.1787719727,872.8611450195
16408,864.2536010742,872.9503784180
16409,864.3284301758,873.0396118164
16410,864.4032592773,873.1288452148
16411,864.4780883789,873.2180786133
16412,864.5529174805,873.3073120117
16413,864.6277465820,873.3965454102
16414,864.7025756836,873.4857788086
16415,864.7774047852,873.5750122070
16416,864.8522338867,873.6642456055
16417,864.9270629883,873.7534790039
16418,865.0018920898,873.8427124023
16419,865.0911254883,873.9319458008
16420,865.1803588867,874.0211791992
16421,865.2695922852,874.1104125977
16422,865.3588256836,874.1996459961
16423,865.4480590820,874.2888793945
16424,865.5372924805,874.3781127930
16425,865.6265258789,874.4673461914
16426,865.7157592773,874.5565795898
16427,865.8049926758,874.6458129883
16428,865.8942260742,874.7350463867
16429,865.9834594727,874.8242797852
16430,866.0726928711,874.9135131836
16431,866.1619262695,875.0027465820
16432,866.2511596680,875.0919799805
16433,866.3403930664,875.1783447266
16434,866.4296264648,875.2647094727
16435,866.5188598633,875.3510742188
16436,866.6080932617,875.4374389648
16437,866.6973266602,875.5238037109
16438,866.7865600586,875.6101684570
16439,866.8757934570,875.6965332031
16440,866.9650268555,875.7828979492
16441,867.0542602539,875.8692626953
16442,867.1434936523,875.9556274414
16443,867.2327270508,876.0419921875
16444,867.3219604492,876.1283569336
16445,867.4111938477,876.2147216797
16446,867.5004272461,876.3010864258
16447,867.5896606445,876.3874511719
16448,867.6788940430,876.4738159180
16449,867.7681274414,876.5601806641
16450,867.8573608398,876.6465454102
16451,867.9465942383,876.7329101562
16452,868.0358276367,876.8192749023
16453,868.1250610352,876.9056396484
16454,868.2114257812,876.9920043945
16455,868.2977905273,877.0783691406
16456,868.3841552734,877.1647338867
16457,868.4705200195,877.2510986328
16458,868.5568847656,877.3374633789
16459,868.6432495117,877.4238281250
16460,868.7296142578,877.5101928711
16461,868.8159790039,877.5965576172
16462,868.9023437500,877.6829223633
16463,868.9887084961,877.7692871094
16464,869.0750732422,877.8556518555
16465,869.1614379883,877.9420166016
16466,869.2478027344,878.0283813477
16467,869.3341674805,878.1147460938
16468,869.4205322266,878.1723022461
16469,869.5068969727,878.2298583984
16470,869.5932617188,878.2874145508
16471,869.6796264648,878.3449707031
16472,869.7659912109,878.4025268555
16473,869.8523559570,878.4600830078
16474,869.9387207031,878.5176391602
16475,870.0250854492,878.5751953125
16476,870.1114501953,878.6327514648
16477,870.1978149414,878.6903076172
16478,870.2841796875,878.7478637695
16479,870.3705444336,878.8054199219
16480,870.4569091797,878.8629760742
16481,870.5432739258,878.9205322266
16482,870.6296386719,878.9780883789
16483,870.7160034180,879.0356445312
16484,870.8023681641,879.0932006836
16485,870.8887329102,879.1507568359
16486,870.9750976562,879.2083129883
16487,871.0614624023,879.2658691406
16488,871.1478271484,879.3234252930
16489,871.2341918945,879.3809814453
16490,871.3234252930,879.4385375977
16491,871.4126586914,879.4960937500
16492,871.5018920898,879.5536499023
16493,871.5911254883,879.6112060547
16494,871.6803588867,879.6687622070
16495,871.7695922852,879.7263183594
16496,871.8588256836,879.7838745117
16497,871.9480590820,879.8414306641
16498,872.0372924805,879.8989868164
16499,872.1265258789,879.9565429688
16500,872.2157592773,880.0140991211
16501,872.3049926758,880.0716552734
16502,872.3942260742,880.1292114258
16503,872.4834594727,880.1867675781
16504,872.5726928711,880.2414550781
16505,872.6619262695,880.2961425781
16506,872.7511596680,880.3508300781
16507,872.8403930664,880.4055175781
16508,872.9296264648,880.4602050781
16509,873.0188598633,880.5148925781
16510,873.1080932617,880.5695800781
16511,873.1973266602,880.6242675781
16512,873.2865600586,880.6789550781
16513,873.3757934570,880.7336425781
16514,873.4650268555,880.7883300781
16515,873.5542602539,880.8430175781
16516,873.6434936523,880.8977050781
16517,873.7327270508,880.9523925781
16518,873.8219604492,881.0070800781
16519,873.9111938477,881.0617675781
16520,874.0004272461,881.1164550781
16521,874.0896606445,881.1711425781
16522,874.1788940430,881.2258300781
16523,874.2681274414,881.2805175781
16524,874.3573608398,881.3352050781
16525,874.4465942383,881.3898925781
16526,874.5329589844,881.4445800781
16527,874.6193237305,881.4992675781
16528,874.7056884766,881.5539550781
16529,874.7920532227,881.6086425781
16530,874.8784179688,881.6633300781
16531,874.9647827148,881.7180175781
16532,875.0511474609,881.7727050781
16533,875.1375122070,881.8273925781
16534,875.2238769531,881.8820800781
16535,875.3102416992,881.9367675781
16536,875.3966064453,881.9914550781
16537,875.4829711914,882.0461425781
16538,875.5693359375,882.1008300781
16539,875.6557006836,882.1555175781
16540,875.7420654297,882.2130737305
16541,875.8284301758,882.2706298828
16542,875.9147949219,882.3281860352
16543,876.0011596680,882.3857421875
16544,876.0875244141,882.4432983398
16545,876.1738891602,882.5008544922
16546,876.2602539062,882.5584106445
16547,876.3466186523,882.6159667969
16548,876.4329833984,882.6735229492
16549,876.5193481445,882.7310791016
16550,876.6057128906,882.7886352539
16551,876.6920776367,882.8461914062
16552,876.7784423828,882.9037475586
16553,876.8648071289,882.9613037109
16554,876.9511718750,883.0188598633
16555,877.0375366211,883.0764160156
16556,877.1239013672,883.1339721680
16557,877.2102661133,883.1915283203
16558,877.2966308594,883.2490844727
16559,877.3829956055,883.3066406250
16560,877.4693603516,883.3641967773
16561,877.5269165039,883.4217529297
16562,877.5844726562,883.4793090820
16563,877.6420288086,883.5368652344
16564,877.6995849609,883.5944213867
16565,877.7571411133,883.6519775391
16566,877.8146972656,883.7095336914
16567,877.8722534180,883.7670898438
16568,877.9298095703,883.8246459961
16569,877.9873657227,883.8822021484
16570,878.0449218750,883.9397583008
16571,878.1024780273,883.9973144531
16572,878.1600341797,884.0548706055
16573,878.2175903320,884.1124267578
16574,878.2751464844,884.1699829102
16575,878.3327026367,884.2275390625
16576,878.3902587891,884.2822265625
16577,878.4478149414,884.3369140625
16578,878.5053710938,884.3916015625
16579,878.5629272461,884.4462890625
16580,878.6204833984,884.5009765625
16581,878.6780395508,884.5556640625
16582,878.7355957031,884.6103515625
16583,878.7931518555,884.6650390625
16584,878.8507080078,884.7197265625
16585,878.9082641602,884.7744140625
16586,878.9658203125,884.8291015625
16587,879.0233764648,884.8837890625
16588,879.0809326172,884.9384765625
16589,879.1384887695,884.9931640625
16590,879.1960449219,885.0478515625
16591,879.2536010742,885.1025390625
16592,879.3111572266,885.1572265625
16593,879.3687133789,885.2119140625
16594,879.4262695312,885.2666015625
16595,879.4838256836,885.3212890625
16596,879.5413818359,885.3759765625
16597,879.5960693359,885.4306640625
16598,879.6507568359,885.4853515625
16599,879.7054443359,885.5400390625
16600,879.7601318359,885.5947265625
16601,879.8148193359,885.6494140625
16602,879.8695068359,885.7041015625
16603,879.9241943359,885.7587890625
16604,879.9788818359,885.8134765625
16605,880.0335693359,885.8681640625
16606,880.0882568359,885.9228515625
16607,880.1429443359,885.9775390625
16608,880.1976318359,886.0322265625
16609,880.2523193359,886.0869140625
16610,880.3070068359,886.1416015625
16611,880.3616943359,886.1732788086
16612,880.4163818359,886.2049560547
16613,880.4710693359,886.2366333008
16614,880.5257568359,886.2683105469
16615,880.5804443359,886.2999877930
16616,880.6351318359,886.3316650391
16617,880.6898193359,886.3633422852
16618,880.7445068359,886.3950195312
16619,880.7991943359,886.4266967773
16620,880.8538818359,886.4583740234
16621,880.9085693359,886.4900512695
16622,880.9632568359,886.5217285156
16623,881.0179443359,886.5534057617
16624,881.0726318359,886.5850830078
16625,881.1273193359,886.6167602539
16626,881.1820068359,886.6484375000
16627,881.2366943359,886.6801147461
16628,881.2913818359,886.7117919922
16629,881.3460693359,886.7434692383
16630,881.4007568359,886.7751464844
16631,881.4554443359,886.8068237305
16632,881.5101318359,886.8385009766
16633,881.5676879883,886.8701782227
16634,881.6252441406,886.9018554688
16635,881.6828002930,886.9335327148
16636,881.7403564453,886.9652099609
16637,881.7979125977,886.9968872070
16638,881.8554687500,887.0285644531
16639,881.9130249023,887.0602416992
16640,881.9705810547,887.0919189453
16641,882.0281372070,887.1235961914
16642,882.0856933594,887.1552734375
16643,882.1432495117,887.1869506836
16644,882.2008056641,887.2186279297
16645,882.2583618164,887.2503051758
16646,882.3159179688,887.2819824219
16647,882.3734741211,887.3107910156
16648,882.4310302734,887.3395996094
16649,882.4885864258,887.3684082031
16650,882.5461425781,887.3972167969
16651,882.6036987305,887.4260253906
16652,882.6612548828,887.4548339844
16653,882.7188110352,887.4836425781
16654,882.7763671875,887.5124511719
16655,882.8339233398,887.5412597656
16656,882.8914794922,887.5700683594
16657,882.9490356445,887.5988769531
16658,883.0065917969,887.6276855469
16659,883.0641479492,887.6564941406
16660,883.1217041016,887.6853027344
16661,883.1792602539,887.7141113281
16662,883.2368164062,887.7429199219
16663,883.2943725586,887.7717285156
16664,883.3519287109,887.8005371094
16665,883.4094848633,887.8293457031
16666,883.4670410156,887.8581542969
16667,883.5245971680,887.8869628906
16668,883.5821533203,887.9157714844
16669,883.6368408203,887.9445800781
16670,883.6915283203,887.9733886719
16671,883.7462158203,888.0021972656
16672,883.8009033203,888.0310058594
16673,883.8555908203,888.0598144531
16674,883.9102783203,888.0886230469
16675,883.9649658203,888.1174316406
16676,884.0196533203,888.1462402344
16677,884.0743408203,888.1750488281
16678,884.1290283203,888.2038574219
16679,884.1837158203,888.2326660156
16680,884.2384033203,888.2614746094
16681,884.2930908203,888.2902832031
16682,884.3477783203,888.3190917969
16683,884.4024658203,888.3507690430
16684,884.4571533203,888.3824462891
16685,884.5118408203,888.4141235352
16686,884.5665283203,888.4458007812
16687,884.6212158203,888.4774780273
16688,884.6759033203,888.5091552734
16689,884.7305908203,888.5408325195
16690,884.7852783203,888.5725097656
16691,884.8399658203,888.6041870117
16692,884.8946533203,888.6358642578
16693,884.9493408203,888.6675415039
16694,885.0040283203,888.6992187500
16695,885.0587158203,888.7308959961
16696,885.1134033203,888.7625732422
16697,885.1680908203,888.7942504883
16698,885.2227783203,888.8259277344
16699,885.2774658203,888.8576049805
16700,885.3321533203,888.8892822266
16701,885.3868408203,888.9209594727
16702,885.4415283203,888.9526367188
16703,885.4962158203,888.9843139648
16704,885.5278930664,889.0159912109
16705,885.5595703125,889.0476684570
16706,885.5912475586,889.0793457031
16707,885.6229248047,889.1110229492
16708,885.6546020508,889.1427001953
16709,885.6862792969,889.1743774414
16710,885.7179565430,889.2060546875
16711,885.7496337891,889.2377319336
16712,885.7813110352,889.2694091797
16713,885.8129882812,889.3010864258
16714,885.8446655273,889.3327636719
16715,885.8763427734,889.3644409180
16716,885.9080200195,889.3961181641
16717,885.9396972656,889.4277954102
16718,885.9713745117,889.4566040039
16719,886.0030517578,889.4854125977
16720,886.0347290039,889.5142211914
16721,886.0664062500,889.5430297852
16722,886.0980834961,889.5718383789
16723,886.1297607422,889.6006469727
16724,886.1614379883,889.6294555664
16725,886.1931152344,889.6582641602
16726,886.2247924805,889.6870727539
16727,886.2564697266,889.7158813477
16728,886.2881469727,889.7446899414
16729,886.3198242188,889.7734985352
16730,886.3515014648,889.8023071289
16731,886.3831787109,889.8311157227
16732,886.4148559570,889.8599243164
16733,886.4465332031,889.8887329102
16734,886.4782104492,889.9175415039
16735,886.5098876953,889.9463500977
16736,886.5415649414,889.9751586914
16737,886.5732421875,890.0039672852
16738,886.6049194336,890.0327758789
16739,886.6365966797,890.0615844727
16740,886.6654052734,890.0903930664
16741,886.6942138672,890.1192016602
16742,886.7230224609,890.1480102539
16743,886.7518310547,890.1768188477
16744,886.7806396484,890.2056274414
16745,886.8094482422,890.2344360352
16746,886.8382568359,890.2632446289
16747,886.8670654297,890.2920532227
16748,886.8958740234,890.3208618164
16749,886.9246826172,890.3496704102
16750,886.9534912109,890.3784790039
16751,886.9822998047,890.4072875977
16752,887.0111083984,890.4360961914
16753,887.0399169922,890.4649047852
16754,887.0687255859,890.5109863281
16755,887.0975341797,890.5570678711
16756,887.1263427734,890.6031494141
16757,887.1551513672,890.6492309570
16758,887.1839599609,890.6953125000
16759,887.2127685547,890.7413940430
16760,887.2415771484,890.7874755859
16761,887.2703857422,890.8335571289
16762,887.2991943359,890.8796386719
16763,887.3280029297,890.9257202148
16764,887.3568115234,890.9718017578
16765,887.3856201172,891.0178833008
16766,887.4144287109,891.0639648438
16767,887.4432373047,891.1100463867
16768,887.4720458984,891.1561279297
16769,887.5008544922,891.2022094727
16770,887.5296630859,891.2482910156
16771,887.5584716797,891.2943725586
16772,887.5872802734,891.3404541016
16773,887.6160888672,891.3865356445
16774,887.6448974609,891.4326171875
16775,887.6737060547,891.4786987305
16776,887.7053833008,891.5247802734
16777,887.7370605469,891.5708618164
16778,887.7687377930,891.6169433594
16779,887.8004150391,891.6630249023
16780,887.8320922852,891.7091064453
16781,887.8637695312,891.7551879883
16782,887.8954467773,891.8012695312
16783,887.9271240234,891.8473510742
16784,887.9588012695,891.8934326172
16785,887.9904785156,891.9395141602
16786,888.0221557617,891.9855957031
16787,888.0538330078,892.0316772461
16788,888.0855102539,892.0777587891
16789,888.1171875000,892.1238403320
16790,888.1488647461,892.1727905273
16791,888.1805419922,892.2217407227
16792,888.2122192383,892.2706909180
16793,888.2438964844,892.3196411133
16794,888.2755737305,892.3685913086
16795,888.3072509766,892.4175415039
16796,888.3389282227,892.4664916992
16797,888.3706054688,892.5154418945
16798,888.4022827148,892.5643920898
16799,888.4339599609,892.6133422852
16800,888.4656372070,892.6622924805
16801,888.4973144531,892.7112426758
16802,888.5289916992,892.7601928711
16803,888.5606689453,892.8091430664
16804,888.5923461914,892.8580932617
16805,888.6240234375,892.9070434570
16806,888.6557006836,892.9559936523
16807,888.6873779297,893.0049438477
16808,888.7190551758,893.0538940430
16809,888.7507324219,893.1028442383
16810,888.7824096680,893.1517944336
16811,888.8112182617,893.2007446289
16812,888.8400268555,893.2496948242
16813,888.8688354492,893.2986450195
16814,888.8976440430,893.3475952148
16815,888.9264526367,893.3965454102
16816,888.9552612305,893.4454956055
16817,888.9840698242,893.4944458008
16818,889.0128784180,893.5433959961
16819,889.0416870117,893.5923461914
16820,889.0704956055,893.6412963867
16821,889.0993041992,893.6902465820
16822,889.1281127930,893.7391967773
16823,889.1569213867,893.7881469727
16824,889.1857299805,893.8370971680
16825,889.2145385742,893.8860473633
16826,889.2433471680,893.9378662109
16827,889.2721557617,893.9896850586
16828,889.3009643555,894.0415039062
16829,889.3297729492,894.0933227539
16830,889.3585815430,894.1451416016
16831,889.3873901367,894.1969604492
16832,889.4161987305,894.2487792969
16833,889.4450073242,894.3005981445
16834,889.4738159180,894.3524169922
16835,889.5026245117,894.4042358398
16836,889.5314331055,894.4560546875
16837,889.5602416992,894.5078735352
16838,889.5890502930,894.5596923828
16839,889.6178588867,894.6115112305
16840,889.6466674805,894.6633300781
16841,889.6754760742,894.7151489258
16842,889.7042846680,894.7669677734
16843,889.7330932617,894.8187866211
16844,889.7619018555,894.8706054688
16845,889.7907104492,894.9224243164
16846,889.8195190430,894.9742431641
16847,889.8656005859,895.0260620117
16848,889.9116821289,895.0778808594
16849,889.9577636719,895.1296997070
16850,890.0038452148,895.1815185547
16851,890.0499267578,895.2333374023
16852,890.0960083008,895.2851562500
16853,890.1420898438,895.3369750977
16854,890.1881713867,895.3887939453
16855,890.2342529297,895.4406127930
16856,890.2803344727,895.4924316406
16857,890.3264160156,895.5442504883
16858,890.3724975586,895.5960693359
16859,890.4185791016,895.6478881836
16860,890.4646606445,895.6997070312
16861,890.5107421875,895.7486572266
16862,890.5568237305,895.7976074219
16863,890.6029052734,895.8465576172
16864,890.6489868164,895.8955078125
16865,890.6950683594,895.9444580078
16866,890.7411499023,895.9934082031
16867,890.7872314453,896.0423583984
16868,890.8333129883,896.0913085938
16869,890.8793945312,896.1402587891
16870,890.9254760742,896.1892089844
16871,890.9715576172,896.2381591797
16872,891.0176391602,896.2871093750
16873,891.0637207031,896.3360595703
16874,891.1098022461,896.3850097656
16875,891.1558837891,896.4339599609
16876,891.2019653320,896.4829101562
16877,891.2480468750,896.5318603516
16878,891.2941284180,896.5808105469
16879,891.3402099609,896.6297607422
16880,891.3862915039,896.6787109375
16881,891.4323730469,896.7276611328
16882,891.4784545898,896.7766113281
16883,891.5274047852,896.8255615234
16884,891.5763549805,896.8745117188
16885,891.6253051758,896.9234619141
16886,891.6742553711,896.9724121094
16887,891.7232055664,897.0213623047
16888,891.7721557617,897.0703125000
16889,891.8211059570,897.1192626953
16890,891.8700561523,897.1682128906
16891,891.9190063477,897.2171630859
16892,891.9679565430,897.2661132812
16893,892.0169067383,897.3150634766
16894,892.0658569336,897.3640136719
16895,892.1148071289,897.4129638672
16896,892.1637573242,897.4619140625
16897,892.2127075195,897.5108642578
16898,892.2616577148,897.5598144531
16899,892.3106079102,897.6087646484
16900,892.3595581055,897.6577148438
16901,892.4085083008,897.7066650391
16902,892.4574584961,897.7556152344
16903,892.5064086914,897.8045654297
16904,892.5553588867,897.8535156250
16905,892.6043090820,897.9024658203
16906,892.6532592773,897.9514160156
16907,892.7022094727,898.0003662109
16908,892.7511596680,898.0493164062
16909,892.8001098633,898.0982666016
16910,892.8490600586,898.1472167969
16911,892.8980102539,898.1961669922
16912,892.9469604492,898.2451171875
16913,892.9959106445,898.2940673828
16914,893.0448608398,898.3430175781
16915,893.0938110352,898.3919677734
16916,893.1427612305,898.4409179688
16917,893.1917114258,898.4898681641
16918,893.2406616211,898.5388183594
16919,893.2924804688,898.5877685547
16920,893.3442993164,898.6367187500
16921,893.3961181641,898.6856689453
16922,893.4479370117,898.7346191406
16923,893.4997558594,898.7835693359
16924,893.5515747070,898.8325195312
16925,893.6033935547,898.8814697266
16926,893.6552124023,898.9304199219
16927,893.7070312500,898.9793701172
16928,893.7588500977,899.0283203125
16929,893.8106689453,899.0772705078
16930,893.8624877930,899.1262207031
16931,893.9143066406,899.1751708984
16932,893.9661254883,899.2241210938
16933,894.0179443359,899.2702026367
16934,894.0697631836,899.3162841797
16935,894.1215820312,899.3623657227
16936,894.1734008789,899.4084472656
16937,894.2252197266,899.4545288086
16938,894.2770385742,899.5006103516
16939,894.3288574219,899.5466918945
16940,894.3806762695,899.5927734375
16941,894.4324951172,899.6388549805
16942,894.4843139648,899.6849365234
16943,894.5361328125,899.7310180664
16944,894.5879516602,899.7770996094
16945,894.6397705078,899.8231811523
16946,894.6915893555,899.8692626953
16947,894.7434082031,899.9153442383
16948,894.7952270508,899.9614257812
16949,894.8470458984,900.0075073242
16950,894.8988647461,900.0535888672
16951,894.9506835938,900.0996704102
16952,895.0025024414,900.1457519531
16953,895.0543212891,900.1918334961
16954,895.1032714844,900.2379150391
16955,895.1522216797,900.2839965820
16956,895.2011718750,900.3300781250
16957,895.2501220703,900.3761596680
16958,895.2990722656,900.4222412109
16959,895.3480224609,900.4683227539
16960,895.3969726562,900.5144042969
16961,895.4459228516,900.5604858398
16962,895.4948730469,900.6065673828
16963,895.5438232422,900.6526489258
16964,895.5927734375,900.6987304688
16965,895.6417236328,900.7448120117
16966,895.6906738281,900.7908935547
16967,895.7396240234,900.8369750977
16968,895.7885742188,900.8830566406
16969,895.8375244141,900.9291381836
16970,895.8864746094,900.9752197266
16971,895.9354248047,901.0213012695
16972,895.9843750000,901.0673828125
16973,896.0333251953,901.1134643555
16974,896.0822753906,901.1595458984
16975,896.1312255859,901.2056274414
16976,896.1801757812,901.2517089844
16977,896.2291259766,901.2977905273
16978,896.2780761719,901.3438720703
16979,896.3270263672,901.3899536133
16980,896.3759765625,901.4360351562
16981,896.4249267578,901.4821166992
16982,896.4738769531,901.5281982422
16983,896.5228271484,901.5742797852
16984,896.5717773438,901.6203613281
16985,896.6207275391,901.6664428711
16986,896.6696777344,901.7125244141
16987,896.7186279297,901.7586059570
16988,896.7675781250,901.8046875000
16989,896.8165283203,901.8507690430
16990,896.8654785156,901.8968505859
16991,896.9144287109,901.9429321289
16992,896.9633789062,901.9890136719
16993,897.0123291016,902.0350952148
16994,897.0612792969,902.0811767578
16995,897.1102294922,902.1272583008
16996,897.1591796875,902.1733398438
16997,897.2081298828,902.2194213867
16998,897.2570800781,902.2655029297
16999,897.3060302734,902.3115844727
17000,897.3549804688,902.3576660156
17001,897.4039306641,902.4037475586
17002,897.4528808594,902.4498291016
17003,897.5018310547,902.4959106445
17004,897.5507812500,902.5448608398
17005,897.5997314453,902.5938110352
17006,897.6486816406,902.6427612305
17007,897.6976318359,902.6917114258
17008,897.7465820312,902.7406616211
17009,897.7955322266,902.7896118164
17010,897.8444824219,902.8385620117
17011,897.8934326172,902.8875122070
17012,897.9423828125,902.9364624023
17013,897.9913330078,902.9854125977
17014,898.0402832031,903.0343627930
17015,898.0892333984,903.0833129883
17016,898.1381835938,903.1322631836
17017,898.1871337891,903.1812133789
17018,898.2360839844,903.2301635742
17019,898.2850341797,903.2791137695
17020,898.3339843750,903.3280639648
17021,898.3829345703,903.3770141602
17022,898.4318847656,903.4259643555
17023,898.4808349609,903.4749145508
17024,898.5297851562,903.5238647461
17025,898.5787353516,903.5728149414
17026,898.6248168945,903.6217651367
17027,898.6708984375,903.6707153320
17028,898.7169799805,903.7196655273
17029,898.7630615234,903.7686157227
17030,898.8091430664,903.8175659180
17031,898.8552246094,903.8665161133
17032,898.9013061523,903.9154663086
17033,898.9473876953,903.9644165039
17034,898.9934692383,904.0133666992
17035,899.0395507812,904.0623168945
17036,899.0856323242,904.1112670898
17037,899.1317138672,904.1602172852
17038,899.1777954102,904.2091674805
17039,899.2238769531,904.2581176758
17040,899.2699584961,904.3070678711
17041,899.3160400391,904.3560180664
17042,899.3621215820,904.4049682617
17043,899.4082031250,904.4539184570
17044,899.4542846680,904.5028686523
17045,899.5003662109,904.5518188477
17046,899.5464477539,904.6007690430
17047,899.5925292969,904.6497192383
17048,899.6386108398,904.6986694336
17049,899.6846923828,904.7476196289
17050,899.7307739258,904.7965698242
17051,899.7768554688,904.8455200195
17052,899.8229370117,904.8944702148
17053,899.8690185547,904.9434204102
17054,899.9151000977,904.9923706055
17055,899.9611816406,905.0413208008
17056,900.0072631836,905.0902709961
17057,900.0533447266,905.1392211914
17058,900.0994262695,905.1881713867
17059,900.1455078125,905.2371215820
17060,900.1915893555,905.2860717773
17061,900.2376708984,905.3350219727
17062,900.2837524414,905.3839721680
17063,900.3298339844,905.4329223633
17064,900.3759155273,905.4818725586
17065,900.4219970703,905.5308227539
17066,900.4680786133,905.5797729492
17067,900.5141601562,905.6287231445
17068,900.5602416992,905.6776733398
17069,900.6063232422,905.7266235352
17070,900.6524047852,905.7755737305
17071,900.6984863281,905.8245239258
17072,900.7445678711,905.8734741211
17073,900.7906494141,905.9224243164
17074,900.8367309570,905.9713745117
17075,900.8828125000,906.0203247070
17076,900.9288940430,906.0692749023
17077,900.9749755859,906.1182250977
17078,901.0210571289,906.1671752930
17079,901.0671386719,906.2161254883
17080,901.1132202148,906.2650756836
17081,901.1593017578,906.3140258789
17082,901.2053833008,906.3629760742
17083,901.2514648438,906.4119262695
17084,901.2975463867,906.4608764648
17085,901.3436279297,906.5098266602
17086,901.3897094727,906.5587768555
17087,901.4357910156,906.6077270508
17088,901.4818725586,906.6566772461
17089,901.5279541016,906.7056274414
17090,901.5740356445,906.7545776367
17091,901.6201171875,906.8035278320
17092,901.6661987305,906.8524780273
17093,901.7122802734,906.9014282227
17094,901.7583618164,906.9503784180
17095,901.8044433594,906.9993286133
17096,901.8505249023,907.0482788086
17097,901.8994750977,907.0972290039
17098,901.9484252930,907.1461791992
17099,901.9973754883,907.1951293945
17100,902.0463256836,907.2440795898
17101,902.0952758789,907.2930297852
17102,902.1442260742,907.3419799805
17103,902.1931762695,907.3909301758
17104,902.2421264648,907.4398803711
17105,902.2910766602,907.4888305664
17106,902.3400268555,907.5377807617
17107,902.3889770508,907.5867309570
17108,902.4379272461,907.6356811523
17109,902.4868774414,907.6846313477
17110,902.5358276367,907.7335815430
17111,902.5847778320,907.7854003906
17112,902.6337280273,907.8372192383
17113,902.6826782227,907.8890380859
17114,902.7316284180,907.9408569336
17115,902.7805786133,907.9926757812
17116,902.8295288086,908.0444946289
17117,902.8784790039,908.0963134766
17118,902.9274291992,908.1481323242
17119,902.9763793945,908.1999511719
17120,903.0253295898,908.2517700195
17121,903.0742797852,908.3035888672
17122,903.1232299805,908.3554077148
17123,903.1721801758,908.4072265625
17124,903.2211303711,908.4590454102
17125,903.2700805664,908.5108642578
17126,903.3190307617,908.5626831055
17127,903.3679809570,908.6145019531
17128,903.4169311523,908.6663208008
17129,903.4658813477,908.7181396484
17130,903.5148315430,908.7699584961
17131,903.5637817383,908.8217773438
17132,903.6127319336,908.8735961914
17133,903.6616821289,908.9254150391
17134,903.7106323242,908.9772338867
17135,903.7595825195,909.0290527344
17136,903.8085327148,909.0808715820
17137,903.8574829102,909.1326904297
17138,903.9064331055,909.1845092773
17139,903.9553833008,909.2363281250
17140,904.0043334961,909.2881469727
17141,904.0532836914,909.3399658203
17142,904.1022338867,909.3917846680
17143,904.1511840820,909.4436035156
17144,904.2001342773,909.4954223633
17145,904.2490844727,909.5472412109
17146,904.2980346680,909.5990600586
17147,904.3469848633,909.6480102539
17148,904.3959350586,909.6969604492
17149,904.4448852539,909.7459106445
17150,904.4938354492,909.7948608398
17151,904.5427856445,909.8438110352
17152,904.5917358398,909.8927612305
17153,904.6406860352,909.9417114258
17154,904.6896362305,909.9906616211
17155,904.7385864258,910.0396118164
17156,904.7875366211,910.0885620117
17157,904.8364868164,910.1375122070
17158,904.8854370117,910.1864624023
17159,904.9343872070,910.2354125977
17160,904.9833374023,910.2843627930
17161,905.0322875977,910.3333129883
17162,905.0812377930,910.3822631836
17163,905.1301879883,910.4312133789
17164,905.1791381836,910.4801635742
17165,905.2280883789,910.5291137695
17166,905.2770385742,910.5780639648
17167,905.3259887695,910.6270141602
17168,905.3749389648,910.6759643555
17169,905.4238891602,910.7249145508
17170,905.4728393555,910.7738647461
17171,905.5217895508,910.8228149414
17172,905.5707397461,910.8717651367
17173,905.6196899414,910.9207153320
17174,905.6686401367,910.9696655273
17175,905.7175903320,911.0186157227
17176,905.7665405273,911.0675659180
17177,905.8154907227,911.1165161133
17178,905.8644409180,911.1654663086
17179,905.9133911133,911.2144165039
17180,905.9623413086,911.2633666992
17181,906.0112915039,911.3123168945
17182,906.0602416992,911.3612670898
17183,906.1091918945,911.4447631836
17184,906.1581420898,911.5282592773
17185,906.2070922852,911.6117553711
17186,906.2560424805,911.6952514648
17187,906.3049926758,911.7787475586
17188,906.3539428711,911.8622436523
17189,906.4028930664,911.9457397461
17190,906.4518432617,912.0292358398
17191,906.5007934570,912.1127319336
17192,906.5497436523,912.1962280273
17193,906.5986938477,912.2797241211
17194,906.6476440430,912.3632202148
17195,906.6965942383,912.4467163086
17196,906.7455444336,912.5302124023
17197,906.7944946289,912.6137084961
17198,906.8434448242,912.6972045898
17199,906.8923950195,912.7807006836
17200,906.9413452148,912.8641967773
17201,906.9902954102,912.9476928711
17202,907.0392456055,913.0311889648
17203,907.0881958008,913.1146850586
17204,907.1400146484,913.1981811523
17205,907.1918334961,913.2816772461
17206,907.2436523438,913.3651733398
17207,907.2954711914,913.4486694336
17208,907.3472900391,913.5321655273
17209,907.3991088867,913.6156616211
17210,907.4509277344,913.6991577148
17211,907.5027465820,913.7826538086
17212,907.5545654297,913.8661499023
